,state_code,county,year,TSO4,TNH4,CA,MG,NA,K,CL,NSO4,NHNO3,WSO2,WNO3,total_SO2,total_NO3,latitude,longitude
531,KY,Morgan,2017,65.1343,25.4958,9.7522,1.5938,3.814,2.8384,2.0326,15.2142,39.2915,27.3849,,37.5333,64.1628,37.92146,-83.066295
532,KY,Morgan,2018,41.1767,14.9182,5.7565,1.1213,2.8271,2.3629,1.3504,9.5876,25.5471,12.8588,,19.254,40.059,37.92146,-83.066295
533,KY,Trigg,2000,256.1792,67.067,15.9522,2.1895,6.5508,4.2202,,32.1025,132.0181,323.0349,47.6648,344.4472,196.9858,36.784053,-87.85015
534,KY,Trigg,2001,218.6994,65.5617,15.0509,2.2134,7.2903,3.7798,,18.137,105.5039,272.6655,43.2249,284.7632,169.3886,36.784053,-87.85015
535,KY,Trigg,2002,240.7899,58.4819,15.8241,2.2699,6.2334,4.1236,,48.1532,111.9306,243.7609,3.931,275.8788,168.6325,36.784053,-87.85015
536,KY,Trigg,2003,235.476,51.4336,15.9164,2.149,4.6146,3.7972,0.8059,50.9686,110.426,263.4292,,297.4254,160.1043,36.784053,-87.85015
537,KY,Trigg,2004,206.6355,64.4134,15.2173,2.3361,6.3401,3.844,2.4666,54.6339,89.4725,265.8078,,302.2489,152.4633,36.784053,-87.85015
538,KY,Trigg,2005,278.1545,55.1261,18.5738,2.3007,4.0114,4.1716,1.9451,52.7903,100.0354,283.8613,,319.0724,153.5709,36.784053,-87.85015
539,KY,Trigg,2006,222.5317,51.4602,16.0225,2.456,6.2027,4.2491,2.4101,48.7727,86.971,234.5479,,267.0792,137.0482,36.784053,-87.85015
540,KY,Trigg,2007,218.3451,52.3567,18.8015,2.6695,6.9852,4.0886,2.7342,60.0657,86.6499,191.9286,,231.9925,137.6293,36.784053,-87.85015
541,KY,Trigg,2008,163.8767,41.693,15.2399,2.1487,5.1888,3.6207,1.907,42.5479,65.9311,131.6021,,159.9815,106.5756,36.784053,-87.85015
542,KY,Trigg,2009,156.0945,46.2224,14.3233,2.0604,5.5712,4.7365,2.6077,35.3628,55.4348,95.6293,,119.216,100.7755,36.784053,-87.85015
543,KY,Trigg,2010,151.7574,60.294,19.6447,2.5688,5.7285,4.9522,1.9918,36.1593,68.4113,139.0189,,163.1371,127.6174,36.784053,-87.85015
544,KY,Trigg,2011,116.7569,48.8479,10.5174,1.7667,6.6116,3.6712,2.4558,35.2579,51.6354,78.5699,,102.0868,99.6618,36.784053,-87.85015
545,KY,Trigg,2012,129.8202,46.0675,17.2866,2.5338,6.1665,4.4278,2.4732,41.6548,64.3041,77.5072,,105.2911,109.349,36.784053,-87.85015
546,KY,Trigg,2013,120.1628,47.9778,13.4052,1.9396,5.4163,4.2047,2.3419,41.3821,53.4917,63.0641,,90.6663,100.6193,36.784053,-87.85015
547,KY,Trigg,2014,130.1085,56.8434,17.1773,2.2511,5.6964,4.0711,2.3625,37.5561,54.6384,89.5592,,114.6094,110.613,36.784053,-87.85015
548,KY,Trigg,2015,99.0195,39.3188,14.7547,2.0684,5.6434,3.723,2.6915,39.6552,48.8672,56.9463,,83.3959,87.409,36.784053,-87.85015
549,KY,Trigg,2016,79.2048,34.7941,14.7602,1.9503,4.9601,3.7273,2.1359,27.6983,49.8542,39.1635,,57.6384,83.8557,36.784053,-87.85015
550,KY,Trigg,2017,72.7422,35.7581,15.1372,2.0901,5.4195,3.8169,2.6954,19.7774,41.8989,32.2407,,45.4325,76.9911,36.784053,-87.85015
551,KY,Trigg,2018,54.4519,31.0849,10.5923,1.6176,3.9921,3.2033,1.4803,15.1152,34.2934,18.9545,,29.0366,64.8333,36.784053,-87.85015
552,KY,Washington,2000,533.7656,140.3216,30.9265,4.2232,11.2543,7.8577,,63.7052,284.6716,788.954,85.599,831.4451,420.4658,37.704678,-85.048706
553,KY,Washington,2001,524.5551,151.3758,30.4023,4.6101,13.1816,7.438,,34.7426,243.2066,668.3137,89.1769,687.7765,390.7162,37.704678,-85.048706
554,KY,Washington,2002,463.4981,96.3123,22.7331,3.3763,8.8668,6.6885,,84.7088,218.6428,499.5904,9.3956,556.0914,311.4784,37.704678,-85.048706
555,KY,Washington,2003,464.7461,98.0521,25.7406,4.0214,8.1707,7.3409,1.5365,102.9781,243.1995,641.0983,,709.7853,337.3845,37.704678,-85.048706
556,KY,Washington,2004,459.9947,109.7214,23.8637,4.0288,10.8392,7.1823,4.3363,108.9149,213.2509,624.2417,,696.8876,319.5816,37.704678,-85.048706
557,KY,Washington,2005,585.7701,113.6461,31.6556,4.3485,6.9661,7.2135,3.7887,107.8474,233.7391,702.3832,,774.3173,343.6683,37.704678,-85.048706
558,KY,Washington,2006,467.8334,102.8604,27.1457,4.3756,8.8134,7.4541,3.9389,100.4425,196.2132,566.2182,,633.2134,295.9534,37.704678,-85.048706
559,KY,Washington,2007,453.7243,108.3356,33.1743,5.1606,12.508,7.4129,5.3094,123.162,191.164,514.68,,596.8287,296.4602,37.704678,-85.048706
560,KY,Washington,2008,380.601,99.4286,26.8464,4.1004,9.3399,7.1571,4.1364,96.7627,170.1826,409.6784,,474.2197,266.9053,37.704678,-85.048706
561,KY,Washington,2009,314.122,93.1449,23.2826,3.5197,8.0553,8.0652,4.089,73.4438,120.6877,267.475,,316.462,211.9135,37.704678,-85.048706
562,KY,Washington,2010,309.7866,116.1936,27.941,4.172,8.6745,7.9829,4.1199,72.8061,148.4697,333.7018,,382.2632,262.3028,37.704678,-85.048706
563,KY,Washington,2011,292.1999,100.6024,24.447,3.9852,10.9208,7.5614,5.8677,85.631,128.6582,194.3453,,251.4612,227.2145,37.704678,-85.048706
564,KY,Washington,2012,259.9223,96.26,30.6161,4.6441,9.4212,7.6299,4.7772,75.2048,130.7641,139.0364,,189.1977,224.9445,37.704678,-85.048706
565,KY,Washington,2013,248.6824,101.0321,22.5489,3.5488,8.9972,7.2226,4.0393,78.4588,107.6952,130.8215,,183.1536,207.0152,37.704678,-85.048706
566,KY,Washington,2014,254.8235,107.5405,27.6833,4.1168,9.8218,7.4275,4.9869,70.7541,114.1868,139.5186,,186.7113,219.9123,37.704678,-85.048706
567,KY,Washington,2015,190.4145,91.0804,26.723,4.2888,10.4114,7.186,5.8657,59.8575,104.6922,93.3105,,133.2357,194.1079,37.704678,-85.048706
568,KY,Washington,2016,153.9851,83.3485,25.1254,3.701,8.7925,7.1568,4.7881,42.34,100.5086,54.0011,,82.2419,182.259,37.704678,-85.048706
569,KY,Washington,2017,146.1912,87.332,28.1828,4.3226,9.5684,7.7469,5.1882,30.8032,93.4118,53.4844,,74.0309,179.2586,37.704678,-85.048706
570,KY,Washington,2018,106.2878,65.5278,19.4555,3.3461,7.2244,7.2625,3.5599,23.3345,70.3649,29.1387,,44.7029,134.7739,37.704678,-85.048706
571,MD,Dorchester,2000,193.7653,52.4207,6.921,2.7521,16.276,3.2416,,31.2881,109.2412,308.9401,37.1574,329.8088,159.9252,38.444971,-76.111274
572,MD,Dorchester,2001,232.4377,63.0718,7.7187,3.122,19.8287,3.4491,,21.7237,122.2601,356.8205,39.7481,371.3107,183.3879,38.444971,-76.111274
573,MD,Dorchester,2002,208.331,50.3629,6.5413,2.995,18.6066,3.4258,,49.2238,112.7213,272.5864,4.5502,305.4185,161.2919,38.444971,-76.111274
574,MD,Dorchester,2003,249.3586,68.6724,6.3437,2.9587,18.1798,3.7054,2.0959,63.8712,111.5138,346.6763,,389.2779,177.1382,38.444971,-76.111274
575,MD,Dorchester,2004,245.4735,64.9965,7.6564,3.2838,19.5443,3.7098,8.5742,67.6804,116.0849,328.8777,,374.0207,179.236,38.444971,-76.111274
576,MD,Dorchester,2005,148.1533,60.8568,5.6322,2.1687,12.892,2.3203,5.46,39.6868,82.1222,301.9258,,328.3972,141.673,38.444971,-76.111274
577,MD,Dorchester,2006,224.3628,49.4729,8.2066,3.0444,15.6245,3.4234,5.0213,55.2848,97.9737,304.3413,,341.2163,145.888,38.444971,-76.111274
578,MD,Dorchester,2007,180.4132,55.8981,6.9148,2.8675,16.615,3.0123,6.1,66.3693,84.608,239.7599,,284.0278,139.1611,38.444971,-76.111274
579,MD,Dorchester,2008,194.4944,57.0126,7.4241,3.6417,22.3521,3.9699,11.2066,57.4406,82.3599,250.254,,288.5668,138.0632,38.444971,-76.111274
580,MD,Dorchester,2009,141.4347,45.7533,5.8642,3.0705,19.3028,4.0217,11.2607,39.3739,54.3465,152.7473,,179.0098,99.2358,38.444971,-76.111274
581,MD,Dorchester,2010,127.8654,41.8998,7.526,2.6544,13.6138,3.5488,7.7939,31.5957,67.6206,121.0954,,142.1699,108.4449,38.444971,-76.111274
582,MD,Dorchester,2011,121.9508,47.5985,6.1186,2.8944,18.1653,3.1636,9.4522,35.8052,56.7015,91.8335,,115.7159,103.3988,38.444971,-76.111274
583,MD,Dorchester,2012,104.5792,51.6511,6.281,2.6027,14.7955,3.1272,8.584,29.6518,48.6061,62.5839,,82.3617,99.4841,38.444971,-76.111274
584,MD,Dorchester,2013,87.3168,49.1475,5.2458,2.6794,17.3832,2.7831,13.9645,27.3857,35.7831,54.9659,,73.2318,84.3612,38.444971,-76.111274
585,MD,Dorchester,2014,89.6766,52.4679,6.0851,2.7387,17.756,3.1373,11.4286,25.8496,42.6639,71.7444,,88.9858,94.4533,38.444971,-76.111274
586,MD,Dorchester,2015,73.8642,49.7127,6.1193,3.1255,20.1971,2.9828,18.7313,23.5491,41.1651,54.7812,,70.4877,90.2231,38.444971,-76.111274
587,MD,Dorchester,2016,57.0493,41.4399,5.8254,2.586,15.5882,2.6753,11.1094,17.1688,36.9043,38.5238,,49.9755,77.7567,38.444971,-76.111274
588,MD,Dorchester,2017,50.9852,41.079,5.7888,2.5248,15.9475,2.8574,11.3936,12.1866,32.3815,39.7388,,47.8677,72.9453,38.444971,-76.111274
589,MD,Dorchester,2018,43.8044,33.4977,4.4204,2.2879,14.9848,2.783,9.9339,9.8987,25.8011,25.7849,,32.3872,58.8884,38.444971,-76.111274
590,MD,Prince George's,2000,218.541,44.268,11.0664,2.4858,9.5295,3.4407,,30.8632,101.4813,384.2708,58.2293,404.8564,144.136,39.028177,-76.817127
591,MD,Prince George's,2001,244.8079,43.7665,11.198,2.4305,9.2839,3.4092,,20.0634,109.7522,420.9195,61.5475,430.2075,151.7741,39.028177,-76.817127
592,MD,Prince George's,2002,237.3744,34.4054,10.6423,2.3176,9.3261,4.1266,,47.4242,115.269,380.1956,7.5692,411.8275,147.8413,39.028177,-76.817127
593,MD,Prince George's,2003,220.5902,41.0541,8.5086,2.0877,9.6094,3.5791,0.7108,46.3966,96.4405,406.1578,,437.104,135.9618,39.028177,-76.817127
594,MD,Prince George's,2004,243.5158,50.9831,11.495,2.5281,9.9896,3.6093,4.8435,55.8389,105.6888,424.2011,,461.4447,154.9915,39.028177,-76.817127
595,MD,Prince George's,2005,170.4687,39.1093,9.7352,1.9568,8.4175,2.5626,4.2187,37.4637,77.0892,364.6837,,389.6719,114.9727,39.028177,-76.817127
596,MD,Prince George's,2006,129.5421,12.6647,7.7456,1.437,3.2,1.8396,1.2149,27.085,60.2511,181.7914,,199.8573,71.9585,39.028177,-76.817127
597,MD,Prince George's,2007,184.6344,29.1578,10.3071,2.3415,8.0066,2.7326,2.8375,51.5433,86.863,246.6868,,281.0661,114.6395,39.028177,-76.817127
598,MD,Prince George's,2008,192.7115,42.4473,11.4218,2.7216,10.934,3.9778,4.6759,52.1224,88.7654,279.4337,,314.1993,129.8016,39.028177,-76.817127
599,MD,Prince George's,2009,153.8754,35.7967,9.2132,2.2904,10.0728,4.2755,4.8845,38.583,63.2834,181.6056,,207.3401,98.0738,39.028177,-76.817127
600,MD,Prince George's,2010,138.0788,36.6817,11.452,2.4083,9.1277,4.1251,5.453,29.0728,68.6062,106.6681,,126.0593,104.1971,39.028177,-76.817127
601,MD,Prince George's,2011,125.3956,37.0414,9.3166,2.3291,10.4538,3.4989,5.8441,33.0339,63.8007,73.1518,,95.1854,99.8274,39.028177,-76.817127
602,MD,Prince George's,2012,112.5262,39.9372,9.7082,2.1423,7.7729,3.1873,3.9739,29.8177,65.6842,55.534,,75.4223,104.5775,39.028177,-76.817127
603,MD,Prince George's,2013,99.2452,40.721,8.6785,2.2357,11.2121,3.0872,7.746,28.5894,52.0094,52.768,,71.8369,91.9035,39.028177,-76.817127
604,MD,Prince George's,2014,101.1027,48.6518,10.4543,2.4132,14.3266,3.4034,10.0056,29.5629,55.6794,78.9961,,98.7144,103.4459,39.028177,-76.817127
605,MD,Prince George's,2015,88.2263,44.0695,10.6838,2.7202,14.6625,3.3943,12.7924,29.1847,54.3337,55.5508,,75.0165,97.5389,39.028177,-76.817127
606,MD,Prince George's,2016,67.9026,42.6917,10.3468,2.1982,8.4299,3.1781,5.4508,21.2448,50.218,34.7128,,48.8836,92.1108,39.028177,-76.817127
607,MD,Prince George's,2017,56.2145,41.9287,9.7066,2.2081,10.6273,3.2952,7.8983,12.8698,42.4569,30.2638,,38.848,83.7104,39.028177,-76.817127
608,MD,Prince George's,2018,49.2318,32.7338,7.6124,2.0402,10.7698,2.9988,7.8857,10.8223,36.016,19.0855,,26.3041,68.1771,39.028177,-76.817127
609,ME,Aroostook,2000,143.6848,28.1967,13.3999,2.7135,9.0858,13.7931,,35.4651,36.6389,84.8437,23.4351,108.4989,64.2537,46.603832,-68.413227
610,ME,Aroostook,2001,142.0832,25.9276,13.4709,2.7132,9.1028,15.265,,15.3928,30.8747,83.8109,20.7638,94.0785,56.3115,46.603832,-68.413227
611,ME,Aroostook,2002,88.5358,15.6043,6.5679,1.3622,5.0709,8.7666,,24.986,24.2821,37.0441,2.1063,53.7093,39.5,46.603832,-68.413227
612,ME,Aroostook,2003,74.3204,14.1783,6.8302,1.5587,4.9814,8.6024,1.8217,22.7217,21.0776,38.2974,,53.4527,34.9209,46.603832,-68.413227
613,ME,Aroostook,2004,78.2638,14.1246,6.9206,1.5978,4.7089,9.9303,3.5824,25.6284,17.5499,31.4057,,48.5001,31.3958,46.603832,-68.413227
614,ME,Aroostook,2005,78.1887,11.7635,6.6676,1.4858,4.5593,9.02,3.9453,24.9351,16.2503,37.2241,,53.8554,27.755,46.603832,-68.413227
615,ME,Aroostook,2006,74.6082,11.5094,6.3205,1.4711,4.0461,8.6518,2.9471,22.5108,17.3044,30.0754,,45.0903,28.5386,46.603832,-68.413227
616,ME,Aroostook,2007,66.5613,13.8141,6.2126,1.4568,4.3867,7.4938,3.3309,33.8805,15.6757,25.4282,,48.0272,29.2403,46.603832,-68.413227
617,ME,Aroostook,2008,63.1087,12.8668,6.3294,1.4577,4.7621,6.6052,3.2648,21.3911,15.2426,23.4171,,37.6851,27.8666,46.603832,-68.413227
618,ME,Aroostook,2009,53.6418,11.2794,4.5595,1.1121,4.2467,3.8207,3.2324,17.7118,11.1804,17.5637,,29.3766,22.2825,46.603832,-68.413227
619,ME,Aroostook,2010,41.2244,8.1977,3.5008,0.9478,3.5541,3.3678,3.5319,12.1013,8.9799,10.7214,,18.7929,17.0344,46.603832,-68.413227
620,ME,Aroostook,2011,47.5938,10.6167,3.3915,1.0687,4.9652,3.0125,4.4092,13.4387,10.7883,12.3139,,21.2776,21.2333,46.603832,-68.413227
621,ME,Aroostook,2012,40.7619,10.676,3.7461,1.1474,5.3326,2.7255,4.4082,12.2136,11.2894,11.4564,,19.6031,21.786,46.603832,-68.413227
622,ME,Aroostook,2013,39.8766,9.7811,3.6087,1.0655,4.8248,3.394,4.4451,11.6587,10.2029,12.5564,,20.3333,19.8217,46.603832,-68.413227
623,ME,Aroostook,2014,43.1816,11.628,3.5675,1.0938,5.7129,3.1861,4.8592,11.8629,10.1804,16.2513,,24.1643,21.6467,46.603832,-68.413227
624,ME,Aroostook,2015,37.5807,11.3887,3.6866,1.1181,4.704,3.5402,4.4603,11.3028,9.9451,20.4376,,27.9765,21.1756,46.603832,-68.413227
625,ME,Aroostook,2016,26.1871,9.2261,3.4319,0.9368,4.0266,2.9222,3.5649,9.4707,8.5829,16.9383,,23.2552,17.6726,46.603832,-68.413227
626,ME,Aroostook,2017,26.6983,9.8292,3.7698,1.108,4.8678,3.4647,4.8184,8.7896,9.3045,17.8694,,23.7325,18.9859,46.603832,-68.413227
627,ME,Aroostook,2018,21.9569,8.9414,3.4365,0.9845,3.4707,3.0625,3.3295,6.1473,7.6984,7.8991,,11.9989,16.517,46.603832,-68.413227
628,ME,Hancock,2000,94.8697,25.3149,2.7746,2.5258,19.6383,3.4466,,25.0835,41.1521,75.6382,32.054,92.3686,65.8127,44.377086,-68.2608
629,ME,Hancock,2001,120.0144,25.3323,3.8837,2.4878,18.9841,2.4969,,16.8282,56.0706,98.5488,21.1999,109.7734,80.5112,44.377086,-68.2608
630,ME,Hancock,2002,110.6946,26.8017,3.844,2.9249,24.0465,2.6113,,35.5892,52.2533,75.082,3.1089,98.8199,78.2244,44.377086,-68.2608
631,ME,Hancock,2003,101.0314,21.0835,4.4242,2.4662,18.1982,2.2406,7.3519,34.0738,46.8236,79.1002,,101.8279,67.1628,44.377086,-68.2608
632,ME,Hancock,2004,97.3943,22.809,2.8409,2.3949,18.9361,2.2373,10.802,35.935,40.4375,60.4455,,84.4144,62.6037,44.377086,-68.2608
633,ME,Hancock,2005,98.0219,17.2716,3.0304,2.2204,17.1303,2.087,10.5302,34.2544,38.6101,61.8516,,84.6996,55.2682,44.377086,-68.2608
634,ME,Hancock,2006,90.8414,20.9018,2.9349,2.4995,18.4445,2.2323,8.7139,27.0567,35.2388,46.1526,,64.1996,55.5799,44.377086,-68.2608
635,ME,Hancock,2007,82.7626,18.9566,2.818,2.0921,15.7632,2.4923,10.0998,40.1471,30.6264,39.7257,,66.5033,49.0959,44.377086,-68.2608
636,ME,Hancock,2008,77.54,19.3677,2.8972,2.5342,19.8174,2.2565,13.904,29.2343,27.2127,36.2357,,55.735,46.1472,44.377086,-68.2608
637,ME,Hancock,2009,70.7291,19.7253,2.7891,2.3651,17.5329,4.0369,13.0768,24.9668,21.9015,25.4142,,42.0668,41.2788,44.377086,-68.2608
638,ME,Hancock,2010,54.776,15.2605,2.853,2.0467,15.0346,2.5121,13.6795,18.6869,17.9642,17.882,,30.3462,32.9394,44.377086,-68.2608
639,ME,Hancock,2011,61.3179,21.4138,2.7392,2.8331,21.8227,2.4562,20.5909,21.3194,21.3107,21.4215,,35.6417,42.3865,44.377086,-68.2608
640,ME,Hancock,2012,48.6468,20.8985,2.9849,2.4786,19.1344,2.5105,17.2667,18.5119,19.0298,17.0135,,29.3607,39.6254,44.377086,-68.2608
641,ME,Hancock,2013,47.3129,16.0836,2.7391,2.1191,16.2744,2.3684,14.5918,15.211,16.9448,14.5283,,24.6737,32.759,44.377086,-68.2608
642,ME,Hancock,2014,49.3028,22.0678,2.975,2.7447,22.1658,2.548,20.7723,16.9881,16.3973,19.789,,31.1204,38.2049,44.377086,-68.2608
643,ME,Hancock,2015,41.8619,17.4579,2.8291,2.1831,16.2556,2.0775,15.4933,14.1985,16.9941,22.3671,,31.8375,34.1818,44.377086,-68.2608
644,ME,Hancock,2016,33.9996,19.3867,2.7685,2.62,20.7993,2.1478,23.3946,11.6049,14.1969,19.1159,,26.8569,33.3579,44.377086,-68.2608
645,ME,Hancock,2017,32.5482,19.6269,3.1042,2.5502,20.0702,2.2489,22.2427,10.3895,14.1736,20.045,,26.9754,33.575,44.377086,-68.2608
646,ME,Hancock,2018,23.3633,13.7762,2.234,1.7201,12.629,1.8414,11.6545,6.86,10.2376,7.2075,,11.7834,23.8511,44.377086,-68.2608
647,ME,Penobscot,2000,82.8109,14.7547,2.6044,1.0975,7.1138,1.9939,,18.9541,29.0602,61.189,14.6006,73.8315,43.3524,45.215607,-68.70851
648,ME,Penobscot,2001,97.7566,11.791,3.0792,1.1331,7.1869,1.8816,,13.1368,33.4473,65.9118,15.2518,74.674,44.7067,45.215607,-68.70851
649,ME,Penobscot,2002,92.3601,12.2241,2.9482,1.2885,9.0844,2.1647,,26.4922,34.8679,43.9744,1.929,61.6446,46.5381,45.215607,-68.70851
650,ME,Penobscot,2003,74.345,9.0745,2.2471,1.0133,6.4339,1.8148,1.5474,21.4031,27.4348,38.146,,52.4217,36.0736,45.215607,-68.70851
651,ME,Penobscot,2004,86.2831,14.8605,2.4008,1.2966,8.9313,2.0454,4.1716,27.9744,29.6543,41.5278,,60.1865,44.0431,45.215607,-68.70851
652,ME,Penobscot,2005,79.0873,9.3986,2.1856,1.0046,6.6517,1.9264,3.4015,23.7107,24.3243,37.9293,,53.7438,33.336,45.215607,-68.70851
653,ME,Penobscot,2006,80.5578,10.4745,2.2209,1.0647,6.1789,1.9204,2.3897,21.242,24.2914,31.5837,,45.7519,34.3803,45.215607,-68.70851
654,ME,Penobscot,2007,66.8254,10.3197,2.2157,0.9471,5.7838,1.6921,2.4006,30.0649,20.9531,28.6558,,48.7086,30.9398,45.215607,-68.70851
655,ME,Penobscot,2008,59.1164,10.1503,1.6617,0.8531,6.0355,8.1167,2.8313,20.1806,17.8864,23.9779,,37.4384,27.7525,45.215607,-68.70851
656,ME,Penobscot,2009,59.0742,11.7303,2.2179,0.9958,6.3875,2.4718,3.2235,15.6165,14.7522,17.7907,,28.2068,26.2476,45.215607,-68.70851
657,ME,Penobscot,2010,42.5941,7.425,2.0926,0.8168,4.6799,2.377,3.6073,11.1102,11.0266,11.0719,,18.4832,18.2767,45.215607,-68.70851
658,ME,Penobscot,2011,67.512,15.3775,2.3815,1.3232,9.0412,2.9167,5.7722,19.2531,18.5264,15.8534,,30.9555,35.0379,45.2114271026,-68.7198288205
659,ME,Penobscot,2012,118.976,29.0998,5.4117,2.6544,17.1449,5.2684,11.2206,29.5583,32.3775,26.0789,,46.1365,60.9937,45.207369068,-68.7308176463
660,ME,Penobscot,2013,55.7988,12.9766,2.7647,1.342,8.9222,2.4395,7.2606,13.922,14.2983,15.3056,,27.0231,29.0938,45.203963,-68.740041
661,ME,Penobscot,2014,45.7507,12.5242,2.1736,1.1916,8.514,1.9235,5.8206,12.6654,13.201,16.0896,,24.5376,25.5146,45.203963,-68.740041
662,ME,Penobscot,2015,38.7514,11.8636,2.2763,1.0771,6.8061,1.8591,4.7463,11.1519,13.1046,20.6911,,28.1294,24.7591,45.203963,-68.740041
663,ME,Penobscot,2016,24.4264,9.3757,1.5895,0.8484,5.917,1.365,4.7809,7.4239,9.0737,14.5529,,19.5048,18.3051,45.203963,-68.740041
664,ME,Penobscot,2017,24.3586,9.5368,1.7577,0.9198,6.1492,1.655,5.085,6.4356,9.9311,13.449,,17.7414,19.3099,45.203963,-68.740041
665,ME,Penobscot,2018,21.4926,8.7238,1.8342,0.8422,4.9526,1.9268,3.5351,4.9266,8.6261,7.0632,,10.3489,17.2122,45.203963,-68.740041
666,MI,Tuscola,2000,161.1582,121.1898,21.5693,4.1373,5.5927,3.572,,29.4676,83.4345,226.7819,33.2126,246.4375,203.297,43.613572,-83.359869
667,MI,Tuscola,2001,174.6875,135.5083,21.2442,3.8431,4.9297,3.2927,,16.2839,80.8833,227.1947,34.7088,238.056,215.1053,43.613572,-83.359869
668,MI,Tuscola,2002,160.6268,117.1946,21.4189,3.8755,5.0065,3.435,,42.891,86.2991,162.3596,4.972,190.9679,202.1218,43.613572,-83.359869
669,MI,Tuscola,2003,146.9646,105.064,18.8872,3.5904,4.6963,3.5759,1.666,43.006,80.6061,190.12,,218.8051,184.3885,43.613572,-83.359869
670,MI,Tuscola,2004,148.8599,99.4208,17.3057,3.4778,4.2666,3.1936,3.4272,48.3421,74.6571,182.2116,,214.4554,172.8913,43.613572,-83.359869
671,MI,Tuscola,2005,171.0477,98.9267,19.0004,3.6175,4.01,3.4525,3.0072,47.7199,80.1403,202.356,,234.185,177.7927,43.613572,-83.359869
672,MI,Tuscola,2006,127.4456,88.6526,17.8649,3.3726,3.1578,3.2452,3.2589,41.9621,60.8975,139.9944,,167.9826,148.5826,43.613572,-83.359869
673,MI,Tuscola,2007,125.6138,60.6168,16.2945,3.1712,2.8559,3.1699,2.5035,48.7106,65.9979,117.3797,,149.8698,125.5654,43.613572,-83.359869
674,MI,Tuscola,2008,124.7897,82.5904,16.7975,3.2551,4.7631,3.527,3.5132,47.9612,64.2259,145.1679,,177.1578,145.7947,43.613572,-83.359869
675,MI,Tuscola,2009,98.5447,80.9826,15.7203,3.0189,3.767,4.117,3.4485,38.2017,42.3046,91.3348,,116.8151,122.6146,43.613572,-83.359869
676,MI,Tuscola,2010,100.5285,75.6057,18.1681,3.4138,3.126,4.0989,2.9719,34.315,47.6403,78.4933,,101.3815,122.4886,43.613572,-83.359869
677,MI,Tuscola,2011,95.6818,73.4685,15.4233,3.0003,3.6468,3.2411,3.0203,41.8077,54.5633,74.6221,,102.5074,127.1645,43.613572,-83.359869
678,MI,Tuscola,2012,93.0299,82.2226,18.6271,3.4461,2.9279,3.2936,3.0319,40.3932,51.0648,62.5936,,89.5361,132.4749,43.613572,-83.359869
679,MI,Tuscola,2013,87.8355,66.2181,14.6722,2.7042,3.336,3.0283,3.1982,42.825,45.3882,60.9579,,89.5221,110.8844,43.613572,-83.359869
680,MI,Tuscola,2014,84.5185,80.1961,15.1958,2.9097,3.9167,3.1551,3.4519,36.262,40.8057,54.8364,,79.0232,120.3532,43.613572,-83.359869
681,MI,Tuscola,2015,73.3521,78.3915,14.9419,2.9604,4.2788,3.1472,4.0843,35.0795,40.5753,48.4334,,71.8314,118.3214,43.613572,-83.359869
682,MI,Tuscola,2016,54.6085,70.4395,16.3881,2.9612,3.1432,2.8777,3.2202,29.0023,40.4041,33.0857,,52.4298,110.2017,43.613572,-83.359869
683,MI,Tuscola,2017,50.5341,63.5681,15.9126,2.9206,2.7853,2.9594,2.9367,21.4093,35.0419,27.4502,,41.7307,98.0526,43.613572,-83.359869
684,MI,Tuscola,2018,39.9043,48.3729,12.1267,2.3835,2.5956,2.4419,2.7797,14.796,31.6846,17.6256,,27.4945,79.554,43.613572,-83.359869
685,MI,Washtenaw,2000,159.8793,89.2465,15.2761,3.6186,5.3696,3.6965,,25.3866,86.0692,206.2479,35.9047,223.1808,173.9469,42.416636,-83.90218
686,MI,Washtenaw,2001,198.9846,113.9363,18.6871,4.3967,5.2791,3.3835,,17.2766,94.2234,234.4125,39.7972,245.9354,206.6612,42.416636,-83.90218
687,MI,Washtenaw,2002,188.7382,111.7491,19.7325,4.5163,5.1587,3.4694,,40.612,98.2969,189.0531,5.384,216.1412,208.4831,42.416636,-83.90218
688,MI,Washtenaw,2003,168.6116,94.1853,18.7706,4.5669,5.7146,3.7808,1.3091,41.041,94.4109,226.4979,,253.8721,187.0951,42.416636,-83.90218
689,MI,Washtenaw,2004,163.4517,90.8246,16.8872,4.2936,5.6106,3.2407,4.7223,43.4047,82.5134,198.5878,,227.5392,172.0272,42.416636,-83.90218
690,MI,Washtenaw,2005,190.3202,87.214,20.4397,4.8953,5.1344,3.475,3.7439,41.8132,85.9158,215.4009,,243.2903,171.7635,42.416636,-83.90218
691,MI,Washtenaw,2006,144.0007,69.1189,17.9615,4.5855,3.9156,3.2362,3.5797,38.7007,68.6719,147.6215,,173.4355,136.6992,42.416636,-83.90218
692,MI,Washtenaw,2007,157.7269,77.3709,17.769,4.5079,5.1393,3.6585,3.5225,56.3399,80.5534,149.7625,,187.3416,156.6436,42.416636,-83.90218
693,MI,Washtenaw,2008,124.0017,71.2982,13.8165,3.6036,5.1296,3.0649,3.5031,39.4068,63.4876,134.5418,,160.8264,133.7762,42.416636,-83.90218
694,MI,Washtenaw,2009,116.3653,81.3409,14.9535,3.7435,4.1848,4.7245,3.6952,35.7036,49.2276,97.2273,,121.0416,129.7859,42.416636,-83.90218
